female|nonwhite|Sex|Race|resid_LSAT|resid_UGPA|scf_LSAT|scf_UGPA
1|0|Female|NonWhite|-12.537543055807447|-0.11323501969450245|24.639|3.219
1|0|Female|NonWhite|-4.537543055807447|-0.3132350196945026|32.639|3.019
0|0|Male|White|0.2151874838095793|-0.007056691030244089|38.0|3.2
1|0|Female|NonWhite|-12.537543055807447|-0.3132350196945026|24.639|3.019
0|0|Male|White|6.215187483809579|-0.20705669103024427|44.0|3.0
0|0|Male|White|-8.78481251619042|-0.30705669103024436|29.0|2.9
0|0|Male|White|7.215187483809579|-0.6070566910302442|45.0|2.6
0|0|Male|White|-1.7848125161904207|-0.40705669103024444|36.0|2.8
1|0|Female|NonWhite|-11.537543055807447|-0.11323501969450245|25.639|3.219
0|0|Male|NonWhite|-5.146254380577176|-0.7880694613867387|32.639|2.419
0|0|Male|White|-2.7848125161904207|0.09294330896975556|35.0|3.3
0|0|Male|White|-1.7848125161904207|-0.10705669103024418|36.0|3.1
0|0|Male|White|-0.7848125161904207|0.19294330896975564|37.0|3.4
1|0|Female|NonWhite|-3.537543055807447|0.08676498030549773|33.639|3.419
0|0|Male|White|-4.784812516190421|0.19294330896975564|33.0|3.4
0|0|Male|White|-1.7848125161904207|-0.007056691030244089|36.0|3.2
1|0|Female|White|4.823898808579308|0.0677777506619921|42.0|3.4
0|0|Male|NonWhite|-3.146254380577176|-0.2880694613867387|34.639|2.919
0|0|Male|NonWhite|-6.146254380577176|0.11193053861326119|31.639|3.319
0|0|Male|White|-0.7848125161904207|0.09294330896975556|37.0|3.3
1|0|Female|NonWhite|-10.537543055807447|0.18676498030549737|26.639|3.519
1|0|Female|White|-4.176101191420692|-0.03222224933800799|33.0|3.3
0|0|Male|NonWhite|-6.146254380577176|0.3119305386132609|31.639|3.519
0|0|Male|NonWhite|-5.146254380577176|0.3119305386132609|32.639|3.519
1|0|Female|White|-2.176101191420692|-0.23222224933800772|35.0|3.1
0|0|Male|White|-9.78481251619042|0.4929433089697559|28.0|3.7
0|0|Male|NonWhite|0.8537456194228241|-0.3880694613867388|38.639|2.819
1|0|Female|White|-15.176101191420692|-0.03222224933800799|22.0|3.3
0|0|Male|White|3.2151874838095793|0.3929433089697558|41.0|3.6
0|0|Male|NonWhite|-0.14625438057717588|0.11193053861326119|37.639|3.319
0|0|Male|White|2.2151874838095793|-0.20705669103024427|40.0|3.0
0|0|Male|White|2.2151874838095793|0.29294330896975573|40.0|3.5
1|0|Female|White|2.823898808579308|0.36777775066199236|40.0|3.7
1|0|Female|NonWhite|-4.537543055807447|0.18676498030549737|32.639|3.519
1|0|Female|White|3.823898808579308|-0.9322222493380079|41.0|2.4
0|0|Male|White|9.21518748380958|-0.40705669103024444|47.0|2.8
0|0|Male|White|0.2151874838095793|-0.7070566910302443|38.0|2.5
1|0|Female|White|-11.176101191420692|0.0677777506619921|26.0|3.4
1|0|Female|White|5.823898808579308|-0.03222224933800799|43.0|3.3
1|0|Female|White|-3.176101191420692|0.0677777506619921|34.0|3.4
0|0|Male|White|2.2151874838095793|0.3929433089697558|40.0|3.6
1|0|Female|White|-0.1761011914206918|0.0677777506619921|37.0|3.4
0|0|Male|White|-2.7848125161904207|-0.40705669103024444|35.0|2.8
1|0|Female|NonWhite|11.462456944192553|0.5867649803054977|48.0|3.919
0|0|Male|White|0.2151874838095793|-0.8070566910302444|38.0|2.4
0|0|Male|White|6.215187483809579|0.3929433089697558|44.0|3.6
1|0|Female|NonWhite|-0.537543055807447|0.7867649803054975|36.639|4.0
0|0|Male|White|5.215187483809579|0.7929433089697557|43.0|4.0
1|0|Female|White|4.823898808579308|0.0677777506619921|42.0|3.4
0|0|Male|White|8.21518748380958|-0.20705669103024427|46.0|3.0
1|0|Female|White|5.823898808579308|0.1677777506619922|43.0|3.5
0|0|Male|White|5.215187483809579|-0.20705669103024427|43.0|3.0
0|0|Male|White|3.2151874838095793|0.4929433089697559|41.0|3.7
1|0|Female|White|4.823898808579308|0.5677777506619921|42.0|3.9
0|0|Male|White|-9.78481251619042|-0.40705669103024444|28.0|2.8
0|0|Male|NonWhite|-5.146254380577176|0.5119305386132611|32.639|3.719
0|0|Male|White|8.21518748380958|0.09294330896975556|46.0|3.3
0|0|Male|White|7.215187483809579|0.29294330896975573|45.0|3.5
0|0|Male|White|4.215187483809579|0.4929433089697559|42.0|3.7
0|0|Male|White|4.215187483809579|0.3929433089697558|42.0|3.6
1|0|Female|White|7.823898808579308|-0.13222224933800764|45.0|3.2
1|0|Female|White|4.823898808579308|0.1677777506619922|42.0|3.5
1|0|Female|NonWhite|12.462456944192553|0.28676498030549746|48.0|3.619
0|0|Male|White|6.215187483809579|0.19294330896975564|44.0|3.4
1|0|Female|White|3.823898808579308|0.1677777506619922|41.0|3.5
0|0|Male|White|3.2151874838095793|0.3929433089697558|41.0|3.6
1|0|Female|NonWhite|2.462456944192553|0.48676498030549764|39.639|3.819
0|0|Male|NonWhite|0.8537456194228241|-0.2880694613867387|38.639|2.919
1|0|Female|NonWhite|-0.537543055807447|-0.41323501969450227|36.639|2.919
1|0|Female|White|9.823898808579308|-0.3322222493380078|47.0|3.0
0|0|Male|White|6.215187483809579|0.19294330896975564|44.0|3.4
0|0|Male|NonWhite|8.853745619422824|-0.6880694613867391|46.639|2.519
1|0|Female|White|2.823898808579308|-0.3322222493380078|40.0|3.0
1|0|Female|White|3.823898808579308|0.1677777506619922|41.0|3.5
0|0|Male|White|-7.784812516190421|-0.30705669103024436|30.0|2.9
0|0|Male|White|7.215187483809579|0.3929433089697558|45.0|3.6
0|0|Male|NonWhite|-0.14625438057717588|0.911930538613261|37.639|4.0
0|0|Male|NonWhite|1.8537456194228241|-0.4880694613867389|39.639|2.719
0|0|Male|White|5.215187483809579|0.4929433089697559|43.0|3.7
0|0|Male|White|6.215187483809579|-0.007056691030244089|44.0|3.2
0|0|Male|White|8.21518748380958|-0.20705669103024427|46.0|3.0
1|0|Female|White|1.8238988085793082|0.2677777506619923|39.0|3.6
1|0|Female|White|5.823898808579308|-0.03222224933800799|43.0|3.3
1|0|Female|White|4.823898808579308|0.2677777506619923|42.0|3.6
1|0|Female|White|10.823898808579308|0.36777775066199236|48.0|3.7
0|0|Male|White|-4.784812516190421|-0.7070566910302443|33.0|2.5
1|0|Female|White|2.823898808579308|0.467777750661992|40.0|3.8
1|0|Female|White|0.8238988085793082|0.0677777506619921|38.0|3.4
1|0|Female|White|2.823898808579308|0.2677777506619923|40.0|3.6
1|0|Female|NonWhite|11.462456944192553|-0.11323501969450245|48.0|3.219
1|0|Female|White|3.823898808579308|0.2677777506619923|41.0|3.6
1|0|Female|NonWhite|10.462456944192553|0.18676498030549737|47.639|3.519
0|0|Male|NonWhite|13.853745619422824|0.411930538613261|48.0|3.619
0|0|Male|White|5.215187483809579|0.19294330896975564|43.0|3.4
1|0|Female|White|4.823898808579308|0.2677777506619923|42.0|3.6
0|0|Male|White|0.2151874838095793|0.6929433089697556|38.0|3.9
1|0|Female|White|-1.1761011914206918|-0.8322222493380078|36.0|2.5
1|0|Female|White|-0.1761011914206918|0.36777775066199236|37.0|3.7
1|0|Female|White|4.823898808579308|0.1677777506619922|42.0|3.5
1|0|Female|NonWhite|13.462456944192553|-0.013235019694502359|48.0|3.319
0|0|Male|White|4.215187483809579|0.3929433089697558|42.0|3.6
0|0|Male|White|7.215187483809579|0.09294330896975556|45.0|3.3
1|0|Female|NonWhite|7.462456944192553|0.5867649803054977|44.639|3.919
1|0|Female|NonWhite|5.462456944192553|0.48676498030549764|42.639|3.819
0|0|Male|White|4.215187483809579|-0.10705669103024418|42.0|3.1
0|0|Male|White|5.215187483809579|-0.007056691030244089|43.0|3.2
0|0|Male|White|-6.784812516190421|-0.6070566910302442|31.0|2.6
1|0|Female|NonWhite|9.462456944192553|0.5867649803054977|46.639|3.919
0|0|Male|White|1.2151874838095793|0.4929433089697559|39.0|3.7
0|0|Male|White|9.21518748380958|-0.10705669103024418|47.0|3.1
1|0|Female|White|3.823898808579308|0.467777750661992|41.0|3.8
0|0|Male|White|-4.784812516190421|0.3929433089697558|33.0|3.6
1|0|Female|White|4.823898808579308|0.0677777506619921|42.0|3.4
1|0|Female|White|8.823898808579308|-0.03222224933800799|46.0|3.3
0|0|Male|White|-5.784812516190421|0.09294330896975556|32.0|3.3
1|0|Female|White|-0.1761011914206918|0.1677777506619922|37.0|3.5
1|0|Female|NonWhite|8.462456944192553|0.48676498030549764|45.639|3.819
1|0|Female|White|1.8238988085793082|0.5677777506619921|39.0|3.9
0|0|Male|White|4.215187483809579|0.19294330896975564|42.0|3.4
0|0|Male|NonWhite|-5.146254380577176|-0.588069461386739|32.639|2.619
0|0|Male|White|6.215187483809579|0.3929433089697558|44.0|3.6
0|0|Male|White|2.2151874838095793|0.3929433089697558|40.0|3.6
0|0|Male|NonWhite|3.853745619422824|-0.4880694613867389|41.639|2.719
0|0|Male|White|1.2151874838095793|0.4929433089697559|39.0|3.7
1|0|Female|White|-9.176101191420692|-0.7322222493380077|28.0|2.6
0|0|Male|White|6.215187483809579|-0.007056691030244089|44.0|3.2
0|0|Male|White|2.2151874838095793|0.19294330896975564|40.0|3.4
1|0|Female|White|8.823898808579308|-0.3322222493380078|46.0|3.0
1|0|Female|White|4.823898808579308|0.36777775066199236|42.0|3.7
0|0|Male|White|2.2151874838095793|0.4929433089697559|40.0|3.7
1|0|Female|White|3.823898808579308|0.2677777506619923|41.0|3.6
1|0|Female|White|8.823898808579308|0.1677777506619922|46.0|3.5
0|0|Male|NonWhite|8.853745619422824|-0.4880694613867389|46.639|2.719
0|0|Male|White|-0.7848125161904207|-0.20705669103024427|37.0|3.0
0|0|Male|White|1.2151874838095793|-0.30705669103024436|39.0|2.9
1|0|Female|White|-6.176101191420692|-0.8322222493380078|31.0|2.5
1|0|Female|White|-1.1761011914206918|-0.4322222493380079|36.0|2.9
1|0|Female|White|-5.176101191420692|-0.03222224933800799|32.0|3.3
0|0|Male|White|-2.7848125161904207|-0.9070566910302444|35.0|2.3
0|0|Male|White|3.2151874838095793|-0.30705669103024436|41.0|2.9
0|0|Male|White|-7.784812516190421|-0.30705669103024436|30.0|2.9
0|0|Male|White|-0.7848125161904207|-0.007056691030244089|37.0|3.2
0|0|Male|White|-1.7848125161904207|0.5929433089697556|36.0|3.8
0|0|Male|White|-1.7848125161904207|-0.10705669103024418|36.0|3.1
0|0|Male|White|1.2151874838095793|-0.30705669103024436|39.0|2.9
1|0|Female|White|-8.176101191420692|-0.13222224933800764|29.0|3.2
1|0|Female|White|-2.176101191420692|-0.13222224933800764|35.0|3.2
1|0|Female|White|-3.176101191420692|-0.03222224933800799|34.0|3.3
0|0|Male|White|-3.7848125161904207|0.19294330896975564|34.0|3.4
1|0|Female|White|0.8238988085793082|-0.532222249338008|38.0|2.8
0|0|Male|White|-0.7848125161904207|-0.7070566910302443|37.0|2.5
1|0|Female|White|-3.176101191420692|-0.532222249338008|34.0|2.8
1|0|Female|White|3.823898808579308|-0.532222249338008|41.0|2.8
0|0|Male|White|-11.78481251619042|0.29294330896975573|26.0|3.5
1|0|Female|White|-1.1761011914206918|-0.4322222493380079|36.0|2.9
0|0|Male|White|-3.7848125161904207|-0.40705669103024444|34.0|2.8
0|0|Male|White|0.2151874838095793|-0.5070566910302441|38.0|2.7
0|0|Male|White|0.2151874838095793|-0.6070566910302442|38.0|2.6
0|0|Male|White|-2.7848125161904207|-0.30705669103024436|35.0|2.9
1|0|Female|White|-2.176101191420692|0.1677777506619922|35.0|3.5
1|0|Female|White|8.823898808579308|-0.6322222493380076|46.0|2.7
1|0|Female|White|-2.176101191420692|-0.3322222493380078|35.0|3.0
0|0|Male|White|-4.784812516190421|-1.1070566910302442|33.0|2.1
0|0|Male|White|-2.7848125161904207|-0.007056691030244089|35.0|3.2
1|0|Female|White|-9.176101191420692|-0.03222224933800799|28.0|3.3
0|0|Male|White|-1.7848125161904207|-0.30705669103024436|36.0|2.9
1|0|Female|White|-2.176101191420692|-0.4322222493380079|35.0|2.9
1|0|Female|White|-5.176101191420692|0.467777750661992|32.0|3.8
1|0|Female|White|-5.176101191420692|-0.4322222493380079|32.0|2.9
0|0|Male|White|2.2151874838095793|0.09294330896975556|40.0|3.3
1|0|Female|White|-6.176101191420692|0.5677777506619921|31.0|3.9
0|0|Male|White|-2.7848125161904207|0.3929433089697558|35.0|3.6
1|0|Female|White|-5.176101191420692|-0.23222224933800772|32.0|3.1
1|0|Female|NonWhite|-3.537543055807447|-0.6132350196945024|33.639|2.719
0|0|Male|White|-2.7848125161904207|-0.40705669103024444|35.0|2.8
1|0|Female|White|2.823898808579308|0.0677777506619921|40.0|3.4
1|0|Female|NonWhite|1.462456944192553|0.18676498030549737|38.639|3.519
0|0|Male|NonWhite|-6.146254380577176|0.5119305386132611|31.639|3.719
1|0|Female|NonWhite|-2.537543055807447|0.18676498030549737|34.639|3.519
0|0|Male|NonWhite|-2.146254380577176|-0.7880694613867387|35.639|2.419
1|0|Female|NonWhite|-9.537543055807447|-0.41323501969450227|27.639|2.919
0|0|Male|NonWhite|-2.146254380577176|-1.088069461386739|35.639|2.119
1|0|Female|NonWhite|-3.537543055807447|0.08676498030549773|33.639|3.419
1|0|Female|NonWhite|0.462456944192553|-0.8132350196945026|37.639|2.519
1|0|Female|NonWhite|-3.537543055807447|-0.41323501969450227|33.639|2.919
1|0|Female|NonWhite|6.462456944192553|0.08676498030549773|43.639|3.419
1|0|Female|NonWhite|-0.537543055807447|-0.5132350196945024|36.639|2.819
0|0|Male|NonWhite|-1.1462543805771759|-0.08806946138673899|36.639|3.119
0|0|Male|NonWhite|-2.146254380577176|0.11193053861326119|35.639|3.319
0|0|Male|White|-0.7848125161904207|-0.20705669103024427|37.0|3.0
1|0|Female|White|-7.176101191420692|-0.3322222493380078|30.0|3.0
1|0|Female|NonWhite|-5.537543055807447|-0.3132350196945026|31.639|3.019
0|0|Male|NonWhite|2.853745619422824|-0.3880694613867388|40.639|2.819
0|0|Male|NonWhite|-4.146254380577176|-0.8880694613867388|33.639|2.319
1|0|Female|White|-1.1761011914206918|-0.03222224933800799|36.0|3.3
1|0|Female|NonWhite|-2.537543055807447|-0.3132350196945026|34.639|3.019
1|0|Female|NonWhite|-0.537543055807447|-1.0132350196945024|36.639|2.319
0|0|Male|White|-13.78481251619042|0.3929433089697558|24.0|3.6
1|0|Female|NonWhite|-1.537543055807447|-0.21323501969450254|35.639|3.119
1|0|Female|NonWhite|-1.537543055807447|-0.013235019694502359|35.639|3.319
0|0|Male|NonWhite|-3.146254380577176|-0.2880694613867387|34.639|2.919
0|0|Male|NonWhite|-2.146254380577176|-0.08806946138673899|35.639|3.119
0|0|Male|NonWhite|-4.146254380577176|-0.2880694613867387|33.639|2.919
0|0|Male|NonWhite|-5.146254380577176|-0.18806946138673908|32.639|3.019
0|0|Male|White|2.2151874838095793|-1.5070566910302443|40.0|1.7
1|0|Female|NonWhite|-3.537543055807447|0.48676498030549764|33.639|3.819
0|0|Male|NonWhite|-4.146254380577176|-0.4880694613867389|33.639|2.719
1|0|Female|NonWhite|1.462456944192553|0.18676498030549737|38.639|3.519
0|0|Male|NonWhite|-3.146254380577176|0.411930538613261|34.639|3.619
1|0|Female|NonWhite|-4.537543055807447|-0.9132350196945023|32.639|2.419
1|0|Female|NonWhite|3.462456944192553|-0.9132350196945023|40.639|2.419
0|0|Male|NonWhite|-2.146254380577176|-0.18806946138673908|35.639|3.019
1|0|Female|NonWhite|-1.537543055807447|-0.9132350196945023|35.639|2.419
0|0|Male|White|-2.7848125161904207|-0.9070566910302444|35.0|2.3
1|0|Female|NonWhite|2.462456944192553|0.08676498030549773|39.639|3.419
1|0|Female|NonWhite|1.462456944192553|0.08676498030549773|38.639|3.419
0|0|Male|NonWhite|-3.146254380577176|-0.18806946138673908|34.639|3.019
1|0|Female|NonWhite|-0.537543055807447|0.28676498030549746|36.639|3.619
1|0|Female|White|-0.1761011914206918|-0.6322222493380076|37.0|2.7
0|0|Male|White|-3.7848125161904207|-1.3070566910302444|34.0|1.9
0|0|Male|White|-1.7848125161904207|-0.5070566910302441|36.0|2.7
1|0|Female|NonWhite|-6.537543055807447|0.48676498030549764|30.639|3.819
1|0|Female|NonWhite|1.462456944192553|-0.013235019694502359|38.639|3.319
0|0|Male|White|-9.78481251619042|0.6929433089697556|28.0|3.9
1|0|Female|NonWhite|-6.537543055807447|-0.21323501969450254|30.639|3.119
1|0|Female|NonWhite|-6.537543055807447|-0.3132350196945026|30.639|3.019
0|0|Male|NonWhite|3.853745619422824|-1.088069461386739|41.639|2.119
1|0|Female|NonWhite|-0.537543055807447|-1.0132350196945024|36.639|2.319
1|0|Female|NonWhite|-12.537543055807447|-0.41323501969450227|24.639|2.919
0|0|Male|White|-5.784812516190421|-0.8070566910302444|32.0|2.4
1|0|Female|NonWhite|0.462456944192553|0.5867649803054977|37.639|3.919
1|0|Female|White|-2.176101191420692|-0.6322222493380076|35.0|2.7
0|0|Male|NonWhite|-1.1462543805771759|-0.9880694613867389|36.639|2.219
0|0|Male|NonWhite|-10.146254380577176|0.5119305386132611|27.639|3.719
1|0|Female|NonWhite|-3.537543055807447|-0.41323501969450227|33.639|2.919
0|0|Male|NonWhite|-1.1462543805771759|-0.7880694613867387|36.639|2.419
0|0|Male|White|1.2151874838095793|-0.7070566910302443|39.0|2.5
1|0|Female|NonWhite|0.462456944192553|-0.9132350196945023|37.639|2.419
1|0|Female|White|-4.176101191420692|-0.3322222493380078|33.0|3.0
1|0|Female|NonWhite|-1.537543055807447|-0.41323501969450227|35.639|2.919
1|0|Female|NonWhite|-2.537543055807447|-0.7132350196945025|34.639|2.619
1|0|Female|NonWhite|-2.537543055807447|-0.5132350196945024|34.639|2.819
1|0|Female|NonWhite|-4.537543055807447|-0.41323501969450227|32.639|2.919
0|0|Male|NonWhite|-4.146254380577176|-0.3880694613867388|33.639|2.819
1|0|Female|White|-7.176101191420692|-0.8322222493380078|30.0|2.5
0|0|Male|NonWhite|-1.1462543805771759|-0.3880694613867388|36.639|2.819
0|0|Male|NonWhite|-7.146254380577176|0.11193053861326119|30.639|3.319
0|0|Male|NonWhite|-1.1462543805771759|0.011930538613261099|36.639|3.219
1|0|Female|NonWhite|-0.537543055807447|0.28676498030549746|36.639|3.619
1|0|Female|NonWhite|6.462456944192553|-0.9132350196945023|43.639|2.419
1|0|Female|NonWhite|-3.537543055807447|-0.5132350196945024|33.639|2.819
1|0|Female|NonWhite|-2.537543055807447|0.48676498030549764|34.639|3.819
1|0|Female|NonWhite|3.462456944192553|-0.21323501969450254|40.639|3.119
1|0|Female|NonWhite|-8.537543055807447|-0.41323501969450227|28.639|2.919
0|0|Male|NonWhite|-1.1462543805771759|0.5119305386132611|36.639|3.719
1|0|Female|NonWhite|2.462456944192553|-0.8132350196945026|39.639|2.519
1|0|Female|NonWhite|6.462456944192553|0.28676498030549746|43.639|3.619
1|0|Female|NonWhite|-7.537543055807447|0.48676498030549764|29.639|3.819
1|0|Female|NonWhite|-0.537543055807447|-0.11323501969450245|36.639|3.219
1|0|Female|NonWhite|1.462456944192553|-0.21323501969450254|38.639|3.119
1|0|Female|NonWhite|-4.537543055807447|-0.11323501969450245|32.639|3.219
1|0|Female|NonWhite|2.462456944192553|-0.41323501969450227|39.639|2.919
1|0|Female|NonWhite|-6.537543055807447|-0.013235019694502359|30.639|3.319
1|0|Female|White|-5.176101191420692|-0.3322222493380078|32.0|3.0
0|0|Male|NonWhite|-3.146254380577176|0.3119305386132609|34.639|3.519
1|0|Female|NonWhite|-4.537543055807447|-0.013235019694502359|32.639|3.319
1|0|Female|NonWhite|-8.537543055807447|0.48676498030549764|28.639|3.819
0|0|Male|NonWhite|5.853745619422824|-0.08806946138673899|43.639|3.119
0|0|Male|White|2.2151874838095793|0.3929433089697558|40.0|3.6
0|0|Male|NonWhite|-1.1462543805771759|-0.3880694613867388|36.639|2.819
1|0|Female|White|-2.176101191420692|-0.532222249338008|35.0|2.8
1|0|Female|NonWhite|-2.537543055807447|-0.6132350196945024|34.639|2.719
1|0|Female|NonWhite|0.462456944192553|-0.21323501969450254|37.639|3.119
0|0|Male|NonWhite|-10.146254380577176|0.5119305386132611|27.639|3.719
0|0|Male|NonWhite|-4.146254380577176|-0.3880694613867388|33.639|2.819
1|0|Female|NonWhite|-0.537543055807447|-0.41323501969450227|36.639|2.919
1|0|Female|White|-2.176101191420692|-0.3322222493380078|35.0|3.0
0|0|Male|NonWhite|-5.146254380577176|-0.588069461386739|32.639|2.619
0|0|Male|NonWhite|7.853745619422824|-0.8880694613867388|45.639|2.319
0|0|Male|NonWhite|-3.146254380577176|-0.4880694613867389|34.639|2.719
1|0|Female|NonWhite|-3.537543055807447|-0.7132350196945025|33.639|2.619
0|0|Male|NonWhite|0.8537456194228241|0.11193053861326119|38.639|3.319
1|0|Female|NonWhite|-0.537543055807447|0.08676498030549773|36.639|3.419
1|0|Female|NonWhite|-6.537543055807447|-0.11323501969450245|30.639|3.219
1|0|Female|NonWhite|-2.537543055807447|0.28676498030549746|34.639|3.619
0|0|Male|White|2.2151874838095793|0.4929433089697559|40.0|3.7
1|0|Female|White|8.823898808579308|0.6677777506619922|46.0|4.0
0|0|Male|White|6.215187483809579|0.3929433089697558|44.0|3.6
0|0|Male|NonWhite|-0.14625438057717588|0.3119305386132609|37.639|3.519
0|0|Male|White|9.21518748380958|0.4929433089697559|47.0|3.7
0|0|Male|NonWhite|2.853745619422824|0.6119305386132612|40.639|3.819
0|0|Male|White|7.215187483809579|-0.10705669103024418|45.0|3.1
0|0|Male|White|3.2151874838095793|-0.007056691030244089|41.0|3.2
1|0|Female|White|4.823898808579308|0.6677777506619922|42.0|4.0
1|0|Female|White|8.823898808579308|0.36777775066199236|46.0|3.7
1|0|Female|White|8.823898808579308|-0.7322222493380077|46.0|2.6
0|0|Male|White|7.215187483809579|0.19294330896975564|45.0|3.4
0|0|Male|White|7.215187483809579|0.3929433089697558|45.0|3.6
1|0|Female|White|10.823898808579308|0.2677777506619923|48.0|3.6
1|0|Female|White|3.823898808579308|0.36777775066199236|41.0|3.7
